Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
5/1/2018,N. Twin,15291,BIB,NA,4740,,,R Pectoral,Spine Taken 14,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15292,BIB,NA,3016,,,R Pectoral,Spine Taken 19,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15293,BIB,NA,5307,,,R Pectoral,Spine Taken 20,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15294,BIB,NA,7756,,,R Pectoral,Spine Taken 21,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15295,BIB,NA,1565,,,R Pectoral,Spine Taken 16,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15296,BIB,NA,5488,,,R Pectoral,Spine Taken 17,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15298,BIB,NA,5466,,,R Pectoral,Spine Taken 18,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15299,BIB,NA,5398,,,R Pectoral,Spine Taken 15,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15301,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15302,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15303,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15304,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15305,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15306,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15307,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15308,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15309,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15310,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15311,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15312,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15313,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15314,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15315,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15316,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15317,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15318,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15320,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15321,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15323,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15324,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15325,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15326,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15327,COC,NA,8528,,,R Pectoral,Spine Taken 113,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15328,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15329,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15330,COC,NA,8981,,,R Pectoral,Spine Taken 110,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15331,COC,NA,3084,,,R Pectoral,Spine Taken 111,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15332,COC,NA,3084,,,R Pectoral,Spine Taken 117,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15333,COC,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15334,COC,NA,4717,,,R Pectoral,Spine Taken 116,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15335,COC,NA,4581,,,R Pectoral,Spine Taken 115,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15336,COC,NA,5262,,,R Pectoral,Spine Taken 114,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15337,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15338,COC,NA,6464,,,R Pectoral,Spine Taken 122,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15339,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15340,COC,NA,1043,,,R Pectoral,Spine Taken 121,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15341,COC,NA,2313,,,R Pectoral,Spine Taken 120,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15342,COC,NA,2767,,,R Pectoral,Spine Taken 119,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15343,COC,NA,2064,,,R Pectoral,Spine Taken 118,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15344,COC,NA,7484,,,R Pectoral,Spine Taken 112,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15345,COC,NA,3629,,,R Pectoral,Spine Taken 108,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15346,COC,NA,5080,,,R Pectoral,Spine Taken 107,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15348,COC,NA,3992,,,R Pectoral,Spine Taken 106,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15349,COC,NA,9412,,,R Pectoral,Spine Taken 105,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15350,COC,NA,3357,,,R Pectoral,Spine Taken 104,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15352,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15353,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15354,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15355,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15356,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15357,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15358,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15359,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15360,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15361,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15362,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15363,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15365,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15366,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15367,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15368,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15376,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15377,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15378,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15379,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15380,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15382,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15383,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15384,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15385,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15386,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15387,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15388,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15389,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15390,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15391,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15392,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15393,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15394,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15395,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15396,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15397,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15398,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15400,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,15634,BIB,NA,,,,R Pectoral,,Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16001,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16002,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16003,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16004,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16005,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16006,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16007,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16009,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16010,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16011,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16012,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16013,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16014,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16015,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16016,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16018,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16019,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16020,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16021,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16023,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16024,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16025,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16026,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16027,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16028,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16029,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16030,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16031,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16032,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16033,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16034,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16035,BIB,NA,,,,R Pectoral,Wounded,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16036,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16037,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16038,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16039,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16040,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16041,BIB,NA,,,,R Pectoral,"Caudal deformity, no pectoral fins",Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16042,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16043,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16044,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16045,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16046,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16047,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16048,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16049,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16050,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16051,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16052,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16053,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16054,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16055,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16056,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16057,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16058,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16059,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16060,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16061,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16062,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16063,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16064,BIB,NA,,,,R Pectoral,Scoliosis,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16065,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16066,BIB,NA,,,,R Pectoral,Caudal deformity,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16067,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16068,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16069,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16070,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16071,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16072,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16073,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16075,BIB,NA,,,,R Pectoral,Prop damage,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16076,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16077,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16078,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16079,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16080,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16081,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16082,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16083,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16084,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16085,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16086,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16087,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16088,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16089,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16090,BIB,NA,,,,R Pectoral,No Fin Clip,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16091,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16092,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16093,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16094,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16095,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16096,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16097,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16098,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16099,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16100,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16201,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16202,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16203,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16204,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16205,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16206,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16207,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16208,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16209,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16210,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16211,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16212,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16213,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16214,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16215,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16216,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16217,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16218,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16219,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16220,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16221,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16222,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16223,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16224,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16225,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16226,BIB,NA,,,,R Pectoral,Dorsal damage,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16228,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16231,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16232,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16234,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16235,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16236,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16237,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16241,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16242,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16243,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16244,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16245,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16246,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16247,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16248,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16249,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16252,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16253,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16253,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16254,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16255,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16257,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16258,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16259,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16260,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16262,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16263,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16264,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16267,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16268,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16269,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16270,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16271,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16272,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16273,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16275,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16275,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16276,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16277,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16278,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
5/1/2018,N. Twin,16279,BIB,NA,,,,R Pectoral,,Commercial Seine,Seine,,,,,,,,
