Lake,Angler,Length of Seine,Date,Year,Month,Species,Pounds
Spirit Lake,,,6/15/1995,1995,6,FWD,100
Spirit Lake,,,6/15/1995,1995,6,CAP,"4,200"
Tuttle Lake,,,9/19/1995,1995,9,BMB,"2,100"
Tuttle Lake,,,9/19/1995,1995,9,FWD,0
Tuttle Lake,,,9/19/1995,1995,9,CAP,"5,900"
Little Swan Lake,,,9/20/1995,1995,9,BMB,"4,900"
Little Swan Lake,,,9/20/1995,1995,9,FWD,0
Little Swan Lake,,,9/20/1995,1995,9,CAP,"5,600"
Little Swan Lake,,,9/21/1995,1995,9,BMB,"7,600"
Little Swan Lake,,,9/21/1995,1995,9,FWD,0
Little Swan Lake,,,9/21/1995,1995,9,CAP,"9,400"
West Swan Lake,,,9/26/1995,1995,9,BMB,450
West Swan Lake,,,9/26/1995,1995,9,FWD,0
West Swan Lake,,,9/26/1995,1995,9,CAP,"4,200"
West Swan Lake,,,9/27/1995,1995,9,BMB,"13,250"
West Swan Lake,,,9/27/1995,1995,9,FWD,0
West Swan Lake,,,9/27/1995,1995,9,CAP,"3,200"
High Lake,,,9/28/1995,1995,9,BMB,200
High Lake,,,9/28/1995,1995,9,FWD,0
High Lake,,,9/28/1995,1995,9,CAP,"5,200"
Ingham Lake,,,10/4/1995,1995,10,BMB,"7,200"
Ingham Lake,,,10/4/1995,1995,10,FWD,0
Ingham Lake,,,10/4/1995,1995,10,CAP,"4,000"
High Lake,,,10/5/1995,1995,10,BMB,200
High Lake,,,10/5/1995,1995,10,FWD,0
High Lake,,,10/5/1995,1995,10,CAP,300
Silver Lake (Palo Alto),,,10/23/1995,1995,10,BMB,0
Silver Lake (Palo Alto),,,10/23/1995,1995,10,FWD,0
Silver Lake (Palo Alto),,,10/23/1995,1995,10,CAP,"5,200"
Silver Lake (Palo Alto),,,10/24/1995,1995,10,BMB,0
Ingham Lake,,,10/24/1995,1995,10,BMB,"9,900"
Silver Lake (Palo Alto),,,10/24/1995,1995,10,FWD,0
Ingham Lake,,,10/24/1995,1995,10,FWD,0
Silver Lake (Palo Alto),,,10/24/1995,1995,10,CAP,"21,800"
Ingham Lake,,,10/24/1995,1995,10,CAP,"5,400"
Ingham Lake,,,10/25/1995,1995,10,BMB,"14,300"
Ingham Lake,,,10/25/1995,1995,10,FWD,0
Ingham Lake,,,10/25/1995,1995,10,CAP,"25,540"
Elk Lake,,,10/30/1995,1995,10,BMB,0
Elk Lake,,,10/30/1995,1995,10,FWD,0
Elk Lake,,,10/30/1995,1995,10,CAP,"1,900"
Silver Lake (Palo Alto),,,10/31/1995,1995,10,BMB,0
Silver Lake (Palo Alto),,,10/31/1995,1995,10,FWD,0
Silver Lake (Palo Alto),,,10/31/1995,1995,10,CAP,"8,500"
West Swan Lake,,,11/1/1995,1995,11,BMB,"2,630"
West Swan Lake,,,11/1/1995,1995,11,FWD,0
West Swan Lake,,,11/1/1995,1995,11,CAP,"9,600"
Ingham Lake,,,11/3/1995,1995,11,BMB,"1,300"
Ingham Lake,,,11/3/1995,1995,11,FWD,0
Ingham Lake,,,11/3/1995,1995,11,CAP,300
Lost Island Lake,,,3/26/1996,1996,3,BMB,0
Lost Island Lake,,,3/26/1996,1996,3,FWD,50
Lost Island Lake,,,3/26/1996,1996,3,CAP,"3,500"
Tuttle Lake,,,4/8/1996,1996,4,BMB,"19,200"
Tuttle Lake,,,4/8/1996,1996,4,FWD,0
Tuttle Lake,,,4/8/1996,1996,4,CAP,"12,700"
Tuttle Lake,,,4/9/1996,1996,4,BMB,"11,050"
Tuttle Lake,,,4/9/1996,1996,4,FWD,0
Tuttle Lake,,,4/9/1996,1996,4,CAP,"8,500"
Lost Island Lake,,,4/10/1996,1996,4,BMB,"44,000"
Lost Island Lake,,,4/10/1996,1996,4,FWD,500
Lost Island Lake,,,4/10/1996,1996,4,CAP,"4,500"
Center Lake,,,4/20/1996,1996,4,BMB,"1,400"
Center Lake,,,4/20/1996,1996,4,FWD,0
Center Lake,,,4/20/1996,1996,4,CAP,"1,500"
Center Lake,,,4/21/1996,1996,4,BMB,0
Center Lake,,,4/21/1996,1996,4,FWD,0
Center Lake,,,4/21/1996,1996,4,CAP,0
Spirit Lake,,,4/24/1996,1996,4,BMB,0
Spirit Lake,,,4/24/1996,1996,4,FWD,200
Spirit Lake,,,4/24/1996,1996,4,CAP,"6,500"
Lower Gar,,,4/25/1996,1996,4,BMB,"1,600"
Lower Gar,,,4/25/1996,1996,4,FWD,500
Lower Gar,,,4/25/1996,1996,4,CAP,"3,600"
Lower Gar,,,4/26/1996,1996,4,BMB,"2,400"
Lower Gar,,,4/26/1996,1996,4,FWD,"3,100"
Lower Gar,,,4/26/1996,1996,4,CAP,"5,600"
Tuttle Lake,,,4/29/1996,1996,4,BMB,"12,900"
Minnewashta,,,4/29/1996,1996,4,BMB,"2,300"
Tuttle Lake,,,4/29/1996,1996,4,FWD,0
Minnewashta,,,4/29/1996,1996,4,FWD,"2,200"
Tuttle Lake,,,4/29/1996,1996,4,CAP,"3,200"
Minnewashta,,,4/29/1996,1996,4,CAP,"7,600"
Tuttle Lake,,,4/30/1996,1996,4,BMB,"9,480"
Tuttle Lake,,,4/30/1996,1996,4,FWD,0
Tuttle Lake,,,4/30/1996,1996,4,CAP,"8,000"
Spirit Lake,,,5/6/1996,1996,5,BMB,"12,400"
Spirit Lake,,,5/6/1996,1996,5,FWD,"15,500"
Spirit Lake,,,5/6/1996,1996,5,CAP,"13,200"
Tuttle Lake,,,5/7/1996,1996,5,BMB,"2,420"
Tuttle Lake,,,5/7/1996,1996,5,FWD,0
Tuttle Lake,,,5/7/1996,1996,5,CAP,"8,800"
Tuttle Lake,,,5/8/1996,1996,5,BMB,"9,255"
Spirit Lake,,,5/8/1996,1996,5,BMB,"1,100"
Tuttle Lake,,,5/8/1996,1996,5,FWD,0
Spirit Lake,,,5/8/1996,1996,5,FWD,"3,100"
Tuttle Lake,,,5/8/1996,1996,5,CAP,"8,500"
Spirit Lake,,,5/8/1996,1996,5,CAP,"1,700"
East Okoboji Lake,,,5/11/1996,1996,5,BMB,"1,100"
East Okoboji Lake,,,5/11/1996,1996,5,FWD,"5,700"
East Okoboji Lake,,,5/11/1996,1996,5,CAP,"17,200"
Silver Lake (Palo Alto),,,5/13/1996,1996,5,BMB,0
Spirit Lake,,,5/13/1996,1996,5,BMB,600
Silver Lake (Palo Alto),,,5/13/1996,1996,5,FWD,0
Spirit Lake,,,5/13/1996,1996,5,FWD,"2,700"
Silver Lake (Palo Alto),,,5/13/1996,1996,5,CAP,800
Spirit Lake,,,5/13/1996,1996,5,CAP,"37,500"
Minnewashta,,,5/17/1996,1996,5,BMB,"1,500"
Minnewashta,,,5/17/1996,1996,5,FWD,"3,200"
Minnewashta,,,5/17/1996,1996,5,CAP,500
East Okoboji Lake,,,5/20/1996,1996,5,BMB,"3,100"
East Okoboji Lake,,,5/20/1996,1996,5,FWD,"5,400"
East Okoboji Lake,,,5/20/1996,1996,5,CAP,"23,200"
Spirit Lake,,,5/22/1996,1996,5,BMB,"15,500"
Spirit Lake,,,5/22/1996,1996,5,FWD,"8,100"
Spirit Lake,,,5/22/1996,1996,5,CAP,"92,500"
Spirit Lake,,,5/30/1996,1996,5,BMB,200
Spirit Lake,,,5/30/1996,1996,5,FWD,"1,500"
Spirit Lake,,,5/30/1996,1996,5,CAP,"9,500"
East Okoboji Lake,,,5/31/1996,1996,5,BMB,"2,700"
East Okoboji Lake,,,5/31/1996,1996,5,FWD,"3,600"
East Okoboji Lake,,,5/31/1996,1996,5,CAP,"9,300"
Spirit Lake,,,6/3/1996,1996,6,BMB,200
Spirit Lake,,,6/3/1996,1996,6,FWD,"2,100"
Spirit Lake,,,6/3/1996,1996,6,CAP,"19,700"
Spirit Lake,,,6/4/1996,1996,6,BMB,0
Spirit Lake,,,6/4/1996,1996,6,FWD,0
Spirit Lake,,,6/4/1996,1996,6,CAP,0
Spirit Lake,,,6/6/1996,1996,6,BMB,"5,100"
Spirit Lake,,,6/6/1996,1996,6,FWD,"1,600"
Spirit Lake,,,6/6/1996,1996,6,CAP,"18,300"
East Okoboji Lake,,,6/10/1996,1996,6,BMB,"1,800"
East Okoboji Lake,,,6/10/1996,1996,6,FWD,"1,700"
East Okoboji Lake,,,6/10/1996,1996,6,CAP,"8,600"
Iowa Lake,,,9/23/1996,1996,9,BMB,625
Iowa Lake,,,9/23/1996,1996,9,FWD,0
Iowa Lake,,,9/23/1996,1996,9,CAP,"4,700"
Ingham Lake,,,9/24/1996,1996,9,BMB,"1,225"
Ingham Lake,,,9/24/1996,1996,9,FWD,0
Ingham Lake,,,9/24/1996,1996,9,CAP,"4,100"
Ingham Lake,,,9/25/1996,1996,9,BMB,"3,100"
Ingham Lake,,,9/25/1996,1996,9,FWD,0
Ingham Lake,,,9/25/1996,1996,9,CAP,"4,800"
Little Swan Lake,,,9/30/1996,1996,9,BMB,"4,200"
Little Swan Lake,,,9/30/1996,1996,9,FWD,0
Little Swan Lake,,,9/30/1996,1996,9,CAP,"1,040"
Little Swan Lake,,,10/1/1996,1996,10,BMB,"3,480"
Little Swan Lake,,,10/1/1996,1996,10,FWD,0
Little Swan Lake,,,10/1/1996,1996,10,CAP,"1,125"
Tuttle Lake,,,10/3/1996,1996,10,BMB,"1,025"
Tuttle Lake,,,10/3/1996,1996,10,FWD,0
Tuttle Lake,,,10/3/1996,1996,10,CAP,"13,810"
Little Spirit Lake,,,10/7/1996,1996,10,BMB,300
Little Spirit Lake,,,10/7/1996,1996,10,FWD,250
Little Spirit Lake,,,10/7/1996,1996,10,CAP,"16,500"
Little Spirit Lake,,,10/10/1996,1996,10,BMB,350
Little Spirit Lake,,,10/10/1996,1996,10,FWD,700
Little Spirit Lake,,,10/10/1996,1996,10,CAP,"6,500"
West Swan Lake,,,10/21/1996,1996,10,BMB,"3,450"
Center Lake,,,10/21/1996,1996,10,BMB,800
West Swan Lake,,,10/21/1996,1996,10,FWD,0
Center Lake,,,10/21/1996,1996,10,FWD,400
West Swan Lake,,,10/21/1996,1996,10,CAP,"3,420"
Center Lake,,,10/21/1996,1996,10,CAP,"1,400"
West Swan Lake,,,10/22/1996,1996,10,BMB,"2,100"
Silver Lake (Dickinson),,,10/22/1996,1996,10,BMB,550
West Swan Lake,,,10/22/1996,1996,10,FWD,0
Silver Lake (Dickinson),,,10/22/1996,1996,10,FWD,100
West Swan Lake,,,10/22/1996,1996,10,CAP,175
Silver Lake (Dickinson),,,10/22/1996,1996,10,CAP,"1,000"
Ingham Lake,,,10/23/1996,1996,10,BMB,"2,720"
Ingham Lake,,,10/23/1996,1996,10,FWD,0
Ingham Lake,,,10/23/1996,1996,10,CAP,"13,365"
Silver Lake (Dickinson),,,10/24/1996,1996,10,BMB,"4,200"
Silver Lake (Dickinson),,,10/24/1996,1996,10,FWD,200
Silver Lake (Dickinson),,,10/24/1996,1996,10,CAP,"2,000"
East Okoboji Lake,,,10/25/1996,1996,10,BMB,0
East Okoboji Lake,,,10/25/1996,1996,10,FWD,"1,200"
East Okoboji Lake,,,10/25/1996,1996,10,CAP,50
Silver Lake (Dickinson),,,10/26/1996,1996,10,BMB,100
Silver Lake (Dickinson),,,10/26/1996,1996,10,FWD,50
Silver Lake (Dickinson),,,10/26/1996,1996,10,CAP,100
Silver Lake (Dickinson),,,10/28/1996,1996,10,BMB,"2,500"
Silver Lake (Dickinson),,,10/28/1996,1996,10,FWD,0
Silver Lake (Dickinson),,,10/28/1996,1996,10,CAP,"5,000"
High Lake,,,10/31/1996,1996,10,BMB,"1,900"
High Lake,,,10/31/1996,1996,10,FWD,0
High Lake,,,10/31/1996,1996,10,CAP,"13,600"
High Lake,,,11/1/1996,1996,11,BMB,"17,100"
High Lake,,,11/1/1996,1996,11,FWD,0
High Lake,,,11/1/1996,1996,11,CAP,"132,095"
Silver Lake (Dickinson),,,11/5/1996,1996,11,BMB,700
Silver Lake (Dickinson),,,11/5/1996,1996,11,FWD,50
Silver Lake (Dickinson),,,11/5/1996,1996,11,CAP,"10,400"
West Okoboji Lake,,,2/6/1997,1997,2,BMB,0
West Okoboji Lake,,,2/6/1997,1997,2,FWD,0
West Okoboji Lake,,,2/6/1997,1997,2,CAP,0
West Okoboji Lake,,,2/12/1997,1997,2,BMB,"1,100"
West Okoboji Lake,,,2/12/1997,1997,2,FWD,0
West Okoboji Lake,,,2/12/1997,1997,2,CAP,"15,700"
West Okoboji Lake,,,2/13/1997,1997,2,BMB,"16,100"
West Okoboji Lake,,,2/13/1997,1997,2,FWD,0
West Okoboji Lake,,,2/13/1997,1997,2,CAP,"29,200"
West Okoboji Lake,,,2/14/1997,1997,2,BMB,"6,200"
West Okoboji Lake,,,2/14/1997,1997,2,FWD,0
West Okoboji Lake,,,2/14/1997,1997,2,CAP,"13,500"
West Okoboji Lake,,,2/17/1997,1997,2,BMB,"14,300"
West Okoboji Lake,,,2/17/1997,1997,2,FWD,0
West Okoboji Lake,,,2/17/1997,1997,2,CAP,"42,900"
East Okoboji Lake,,,2/19/1997,1997,2,BMB,0
East Okoboji Lake,,,2/19/1997,1997,2,FWD,0
East Okoboji Lake,,,2/19/1997,1997,2,CAP,"3,200"
West Okoboji Lake,,,2/20/1997,1997,2,BMB,0
West Okoboji Lake,,,2/20/1997,1997,2,FWD,0
West Okoboji Lake,,,2/20/1997,1997,2,CAP,0
West Okoboji Lake,,,2/24/1997,1997,2,BMB,0
West Okoboji Lake,,,2/24/1997,1997,2,FWD,0
West Okoboji Lake,,,2/24/1997,1997,2,CAP,0
West Okoboji Lake,,,2/25/1997,1997,2,BMB,"8,100"
West Okoboji Lake,,,2/25/1997,1997,2,FWD,0
West Okoboji Lake,,,2/25/1997,1997,2,CAP,"31,500"
West Okoboji Lake,,,2/26/1997,1997,2,BMB,"2,500"
West Okoboji Lake,,,2/26/1997,1997,2,FWD,0
West Okoboji Lake,,,2/26/1997,1997,2,CAP,"17,500"
East Okoboji Lake,,,2/27/1997,1997,2,BMB,"10,500"
East Okoboji Lake,,,2/27/1997,1997,2,FWD,0
East Okoboji Lake,,,2/27/1997,1997,2,CAP,"37,900"
Spirit Lake,,,3/2/1997,1997,3,BMB,300
Spirit Lake,,,3/2/1997,1997,3,FWD,550
Spirit Lake,,,3/2/1997,1997,3,CAP,390
East Okoboji Lake,,,3/3/1997,1997,3,BMB,"22,900"
East Okoboji Lake,,,3/3/1997,1997,3,FWD,"4,800"
East Okoboji Lake,,,3/3/1997,1997,3,CAP,"123,500"
East Okoboji Lake,,,3/5/1997,1997,3,BMB,200
East Okoboji Lake,,,3/5/1997,1997,3,FWD,"4,200"
East Okoboji Lake,,,3/5/1997,1997,3,CAP,"6,050"
East Okoboji Lake,,,3/6/1997,1997,3,BMB,"2,100"
East Okoboji Lake,,,3/6/1997,1997,3,FWD,"4,300"
East Okoboji Lake,,,3/6/1997,1997,3,CAP,"10,400"
East Okoboji Lake,,,3/7/1997,1997,3,BMB,"1,800"
East Okoboji Lake,,,3/7/1997,1997,3,FWD,100
East Okoboji Lake,,,3/7/1997,1997,3,CAP,"17,900"
West Okoboji Lake,,,3/16/1997,1997,3,BMB,"10,500"
West Okoboji Lake,,,3/16/1997,1997,3,FWD,0
West Okoboji Lake,,,3/16/1997,1997,3,CAP,"67,300"
Iowa Lake,,,4/4/1997,1997,4,BMB,"6,455"
Iowa Lake,,,4/4/1997,1997,4,FWD,870
Iowa Lake,,,4/4/1997,1997,4,CAP,"4,300"
Elk Lake,,,4/15/1997,1997,4,BMB,"3,200"
Elk Lake,,,4/15/1997,1997,4,FWD,0
Elk Lake,,,4/15/1997,1997,4,CAP,"3,300"
East Okoboji Lake,,,4/16/1997,1997,4,BMB,900
East Okoboji Lake,,,4/16/1997,1997,4,FWD,"1,100"
East Okoboji Lake,,,4/16/1997,1997,4,CAP,"8,400"
Elk Lake,,,4/17/1997,1997,4,BMB,"10,700"
Center Lake,,,4/17/1997,1997,4,BMB,0
Elk Lake,,,4/17/1997,1997,4,FWD,0
Center Lake,,,4/17/1997,1997,4,FWD,0
Elk Lake,,,4/17/1997,1997,4,CAP,"5,700"
Center Lake,,,4/17/1997,1997,4,CAP,299
Spirit Lake,,,4/21/1997,1997,4,BMB,"18,600"
Spirit Lake,,,4/21/1997,1997,4,FWD,"16,950"
Spirit Lake,,,4/21/1997,1997,4,CAP,"42,500"
Spirit Lake,,,4/23/1997,1997,4,BMB,0
Spirit Lake,,,4/23/1997,1997,4,FWD,"1,500"
Spirit Lake,,,4/23/1997,1997,4,CAP,"2,100"
Spirit Lake,,,4/24/1997,1997,4,BMB,0
Spirit Lake,,,4/24/1997,1997,4,FWD,0
Spirit Lake,,,4/24/1997,1997,4,CAP,900
Spirit Lake,,,4/25/1997,1997,4,BMB,0
Spirit Lake,,,4/25/1997,1997,4,BMB,0
Spirit Lake,,,4/25/1997,1997,4,FWD,0
Spirit Lake,,,4/25/1997,1997,4,FWD,"3,300"
Spirit Lake,,,4/25/1997,1997,4,CAP,"6,500"
Spirit Lake,,,4/25/1997,1997,4,CAP,"7,800"
Little Spirit Lake,,,4/28/1997,1997,4,BMB,0
Little Spirit Lake,,,4/28/1997,1997,4,FWD,350
Little Spirit Lake,,,4/28/1997,1997,4,CAP,"10,340"
Center Lake,,,4/29/1997,1997,4,BMB,0
Center Lake,,,4/29/1997,1997,4,FWD,0
Center Lake,,,4/29/1997,1997,4,CAP,220
Spirit Lake,,,4/30/1997,1997,4,BMB,0
Spirit Lake,,,4/30/1997,1997,4,FWD,0
Spirit Lake,,,4/30/1997,1997,4,CAP,"7,050"
Spirit Lake,,,5/5/1997,1997,5,BMB,0
Spirit Lake,,,5/5/1997,1997,5,FWD,0
Spirit Lake,,,5/5/1997,1997,5,CAP,0
East Okoboji Lake,,,5/6/1997,1997,5,BMB,"6,625"
Center Lake,,,5/6/1997,1997,5,BMB,400
East Okoboji Lake,,,5/6/1997,1997,5,FWD,"5,140"
Center Lake,,,5/6/1997,1997,5,FWD,0
East Okoboji Lake,,,5/6/1997,1997,5,CAP,"23,160"
Center Lake,,,5/6/1997,1997,5,CAP,"17,111"
Spirit Lake,,,5/9/1997,1997,5,BMB,0
Spirit Lake,,,5/9/1997,1997,5,FWD,0
Spirit Lake,,,5/9/1997,1997,5,CAP,"7,810"
Little Spirit Lake,,,5/12/1997,1997,5,BMB,0
Little Spirit Lake,,,5/12/1997,1997,5,FWD,660
Little Spirit Lake,,,5/12/1997,1997,5,CAP,"10,770"
Little Spirit Lake,,,5/16/1997,1997,5,BMB,110
Little Spirit Lake,,,5/16/1997,1997,5,FWD,140
Little Spirit Lake,,,5/16/1997,1997,5,CAP,640
East Okoboji Lake,,,5/19/1997,1997,5,BMB,"1,550"
East Okoboji Lake,,,5/19/1997,1997,5,FWD,920
East Okoboji Lake,,,5/19/1997,1997,5,CAP,"8,940"
Spirit Lake,,,5/20/1997,1997,5,BMB,"2,000"
Spirit Lake,,,5/20/1997,1997,5,FWD,"1,750"
Spirit Lake,,,5/20/1997,1997,5,CAP,"12,700"
Spirit Lake,,,5/21/1997,1997,5,BMB,700
Spirit Lake,,,5/21/1997,1997,5,FWD,"1,100"
Spirit Lake,,,5/21/1997,1997,5,CAP,"5,400"
Spirit Lake,,,5/27/1997,1997,5,BMB,300
Spirit Lake,,,5/27/1997,1997,5,FWD,275
Spirit Lake,,,5/27/1997,1997,5,CAP,"1,700"
Spirit Lake,,,5/28/1997,1997,5,BMB,0
Spirit Lake,,,5/28/1997,1997,5,BMB,900
Spirit Lake,,,5/28/1997,1997,5,FWD,0
Spirit Lake,,,5/28/1997,1997,5,FWD,"1,100"
Spirit Lake,,,5/28/1997,1997,5,CAP,"11,200"
Spirit Lake,,,5/28/1997,1997,5,CAP,"17,100"
Spirit Lake,,,5/30/1997,1997,5,BMB,100
Spirit Lake,,,5/30/1997,1997,5,FWD,0
Spirit Lake,,,5/30/1997,1997,5,CAP,350
Center Lake,,,6/2/1997,1997,6,BMB,478
Center Lake,,,6/2/1997,1997,6,FWD,0
Center Lake,,,6/2/1997,1997,6,CAP,"4,466"
Lower Gar,,,6/3/1997,1997,6,BMB,"1,200"
Lower Gar,,,6/3/1997,1997,6,FWD,"3,500"
Lower Gar,,,6/3/1997,1997,6,CAP,"11,200"
Lower Gar,,,6/4/1997,1997,6,BMB,800
Lower Gar,,,6/4/1997,1997,6,FWD,"3,600"
Lower Gar,,,6/4/1997,1997,6,CAP,"3,900"
Spirit Lake,,,6/5/1997,1997,6,BMB,"16,200"
Spirit Lake,,,6/5/1997,1997,6,FWD,"4,600"
Spirit Lake,,,6/5/1997,1997,6,CAP,"31,400"
East Okoboji Lake,,,6/11/1997,1997,6,BMB,650
East Okoboji Lake,,,6/11/1997,1997,6,FWD,400
East Okoboji Lake,,,6/11/1997,1997,6,CAP,"5,600"
Iowa Lake,,,9/22/1997,1997,9,BMB,250
Iowa Lake,,,9/22/1997,1997,9,FWD,175
Iowa Lake,,,9/22/1997,1997,9,CAP,"3,460"
West Swan Lake,,,9/23/1997,1997,9,BMB,"2,250"
West Swan Lake,,,9/23/1997,1997,9,FWD,0
West Swan Lake,,,9/23/1997,1997,9,CAP,"6,700"
West Swan Lake,,,9/24/1997,1997,9,BMB,"1,623"
West Swan Lake,,,9/24/1997,1997,9,FWD,0
West Swan Lake,,,9/24/1997,1997,9,CAP,"20,840"
Elk Lake,,,10/20/1997,1997,10,BMB,"5,000"
Elk Lake,,,10/20/1997,1997,10,FWD,0
Elk Lake,,,10/20/1997,1997,10,CAP,"1,150"
Elk Lake,,,10/21/1997,1997,10,BMB,"1,900"
Elk Lake,,,10/21/1997,1997,10,FWD,0
Elk Lake,,,10/21/1997,1997,10,CAP,"3,236"
Elk Lake,,,10/22/1997,1997,10,BMB,"3,000"
Elk Lake,,,10/22/1997,1997,10,FWD,0
Elk Lake,,,10/22/1997,1997,10,CAP,"2,850"
Silver Lake (Dickinson),,,10/25/1997,1997,10,BMB,200
Silver Lake (Dickinson),,,10/25/1997,1997,10,FWD,150
Silver Lake (Dickinson),,,10/25/1997,1997,10,CAP,400
Silver Lake (Dickinson),,,10/26/1997,1997,10,BMB,350
Silver Lake (Dickinson),,,10/26/1997,1997,10,FWD,160
Silver Lake (Dickinson),,,10/26/1997,1997,10,CAP,900
Virgin Lake,,,10/28/1997,1997,10,BMB,"1,100"
Virgin Lake,,,10/28/1997,1997,10,FWD,0
Virgin Lake,,,10/28/1997,1997,10,CAP,"24,800"
Silver Lake (Dickinson),,,10/29/1997,1997,10,BMB,"26,050"
Silver Lake (Dickinson),,,10/29/1997,1997,10,FWD,750
Silver Lake (Dickinson),,,10/29/1997,1997,10,CAP,"24,300"
High Lake,,,10/30/1997,1997,10,BMB,"1,900"
High Lake,,,10/30/1997,1997,10,FWD,0
High Lake,,,10/30/1997,1997,10,CAP,750
West Swan Lake,,,11/4/1997,1997,11,BMB,"10,950"
Silver Lake (Dickinson),,,11/4/1997,1997,11,BMB,"1,500"
West Swan Lake,,,11/4/1997,1997,11,FWD,0
Silver Lake (Dickinson),,,11/4/1997,1997,11,FWD,580
West Swan Lake,,,11/4/1997,1997,11,CAP,130
Silver Lake (Dickinson),,,11/4/1997,1997,11,CAP,"5,600"
High Lake,,,11/5/1997,1997,11,BMB,"7,250"
High Lake,,,11/5/1997,1997,11,FWD,0
High Lake,,,11/5/1997,1997,11,CAP,"33,900"
Silver Lake (Dickinson),,,11/6/1997,1997,11,BMB,"8,500"
Silver Lake (Dickinson),,,11/6/1997,1997,11,FWD,"1,920"
Silver Lake (Dickinson),,,11/6/1997,1997,11,CAP,"14,850"
Silver Lake (Dickinson),,,11/8/1997,1997,11,BMB,"1,050"
Silver Lake (Dickinson),,,11/8/1997,1997,11,FWD,900
Silver Lake (Dickinson),,,11/8/1997,1997,11,CAP,"9,500"
Silver Lake (Dickinson),,,11/9/1997,1997,11,BMB,"4,100"
Silver Lake (Dickinson),,,11/9/1997,1997,11,FWD,800
Silver Lake (Dickinson),,,11/9/1997,1997,11,CAP,350
West Okoboji Lake,,,1/21/1998,1998,1,BMB,750
West Okoboji Lake,,,1/21/1998,1998,1,FWD,0
West Okoboji Lake,,,1/21/1998,1998,1,CAP,"2,550"
West Okoboji Lake,,,1/22/1998,1998,1,BMB,0
West Okoboji Lake,,,1/22/1998,1998,1,FWD,0
West Okoboji Lake,,,1/22/1998,1998,1,CAP,0
West Okoboji Lake,,,2/3/1998,1998,2,BMB,"2,700"
West Okoboji Lake,,,2/3/1998,1998,2,FWD,0
West Okoboji Lake,,,2/3/1998,1998,2,CAP,"14,300"
East Okoboji Lake,,,2/4/1998,1998,2,BMB,"4,500"
East Okoboji Lake,,,2/4/1998,1998,2,FWD,"2,100"
East Okoboji Lake,,,2/4/1998,1998,2,CAP,"129,200"
East Okoboji Lake,,,2/5/1998,1998,2,BMB,75
East Okoboji Lake,,,2/5/1998,1998,2,FWD,240
East Okoboji Lake,,,2/5/1998,1998,2,CAP,"2,900"
West Okoboji Lake,,,2/9/1998,1998,2,BMB,0
West Okoboji Lake,,,2/9/1998,1998,2,BMB,0
West Okoboji Lake,,,2/9/1998,1998,2,FWD,0
West Okoboji Lake,,,2/9/1998,1998,2,FWD,0
West Okoboji Lake,,,2/9/1998,1998,2,CAP,0
West Okoboji Lake,,,2/9/1998,1998,2,CAP,0
West Okoboji Lake,,,2/10/1998,1998,2,BMB,"1,100"
West Okoboji Lake,,,2/10/1998,1998,2,FWD,0
West Okoboji Lake,,,2/10/1998,1998,2,CAP,"19,700"
Tuttle Lake,,,2/12/1998,1998,2,BMB,900
Tuttle Lake,,,2/12/1998,1998,2,FWD,0
Tuttle Lake,,,2/12/1998,1998,2,CAP,"11,550"
Lost Island Lake,,,4/6/1998,1998,4,BMB,"6,650"
Lost Island Lake,,,4/6/1998,1998,4,FWD,220
Lost Island Lake,,,4/6/1998,1998,4,CAP,"11,705"
Lost Island Lake,,,4/9/1998,1998,4,BMB,"1,850"
Lost Island Lake,,,4/9/1998,1998,4,FWD,0
Lost Island Lake,,,4/9/1998,1998,4,CAP,"3,865"
Lost Island Lake,,,4/13/1998,1998,4,BMB,400
Iowa Lake,,,4/13/1998,1998,4,BMB,"13,880"
Lost Island Lake,,,4/13/1998,1998,4,FWD,0
Iowa Lake,,,4/13/1998,1998,4,FWD,320
Lost Island Lake,,,4/13/1998,1998,4,CAP,539
Iowa Lake,,,4/13/1998,1998,4,CAP,"1,200"
Lost Island Lake,,,4/14/1998,1998,4,BMB,"6,650"
Elk Lake,,,4/14/1998,1998,4,BMB,"2,850"
Lost Island Lake,,,4/14/1998,1998,4,FWD,0
Elk Lake,,,4/14/1998,1998,4,FWD,0
Lost Island Lake,,,4/14/1998,1998,4,CAP,"1,039"
Elk Lake,,,4/14/1998,1998,4,CAP,"2,900"
Elk Lake,,,4/15/1998,1998,4,BMB,530
Elk Lake,,,4/15/1998,1998,4,FWD,0
Elk Lake,,,4/15/1998,1998,4,CAP,600
Ingham Lake,,,4/16/1998,1998,4,BMB,0
Ingham Lake,,,4/16/1998,1998,4,FWD,0
Ingham Lake,,,4/16/1998,1998,4,CAP,250
Lost Island Lake,,,4/20/1998,1998,4,BMB,550
Lost Island Lake,,,4/20/1998,1998,4,FWD,0
Lost Island Lake,,,4/20/1998,1998,4,CAP,"4,826"
Lost Island Lake,,,4/21/1998,1998,4,BMB,0
Lost Island Lake,,,4/21/1998,1998,4,FWD,0
Lost Island Lake,,,4/21/1998,1998,4,CAP,"5,945"
Lost Island Lake,,,4/22/1998,1998,4,BMB,"1,750"
Lost Island Lake,,,4/22/1998,1998,4,FWD,0
Lost Island Lake,,,4/22/1998,1998,4,CAP,900
Center Lake,,,4/23/1998,1998,4,BMB,"1,450"
