Sample Date,Sample DOY,Sample ID,Lake ID,Division,Genus,Zooplankton_Biomass_ug_Per_L,Flag,Sample Processed By,Sample Processed Date
6/7/2016,159,16062159011,62,Cladocera,Daphnia,378.5826627,,2/15/2018,Katie Cope
6/7/2016,159,16062159011,62,Rotifera,Keratella.cochlearis,1.568143657,,2/15/2018,Katie Cope
6/7/2016,159,16062159011,62,Rotifera,Keratella.quadrata,1.57847874,,2/15/2018,Katie Cope
6/7/2016,159,16062159011,62,Copepoda,Nauplii,5.545452302,,2/15/2018,Katie Cope
6/7/2016,159,16062159011,62,Rotifera,Pompholyx,0.081611618,,2/15/2018,Katie Cope
6/7/2016,159,16085159002,85,Rotifera,Asplanchna,4.896132891,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Rotifera,Brachionus,0.026147472,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Copepoda,Cyclopoida,2.393695342,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Cladocera,Daphnia,4.14893661,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Rotifera,Keratella.cochlearis,0.004482133,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Copepoda,Nauplii,1.207111953,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Rotifera,Polyarthra,0.146827687,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Rotifera,Synchaeta,0.017174431,,4/19/2018,Katie Cope
6/7/2016,159,16085159002,85,Rotifera,Trichocerca,1.962957721,,4/19/2018,Katie Cope
6/7/2016,159,16107159005,107,Rotifera,Asplanchna,0.110648129,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Cladocera,Bosmina,61.42260541,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Copepoda,Calanoida,176.9417221,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Cladocera,Ceriodaphnia,2.053351771,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Cladocera,Chydorus,6.140069562,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Copepoda,Cyclopoida,1.340351009,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Cladocera,Daphnia,35.61057504,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Rotifera,Keratella.cochlearis,0.091858988,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Copepoda,Nauplii,2.266669966,,2/6/2018,Elena Sandry
6/7/2016,159,16107159005,107,Rotifera,Polyarthra,0.341377014,,2/6/2018,Elena Sandry
6/7/2016,159,16124159006,124,Cladocera,Bosmina,3.043051523,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Copepoda,Calanoida,222.6557442,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Copepoda,Cyclopoida,48.51483849,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Cladocera,Daphnia,148.7994966,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Rotifera,Keratella.cochlearis,0.081323343,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Rotifera,Keratella.quadrata,0.128579685,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Copepoda,Nauplii,7.115265924,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Rotifera,Polyarthra,0.065921862,,4/20/2018,Ashley Heins
6/7/2016,159,16124159006,124,Rotifera,Pompholyx,0.185421796,,4/20/2018,Ashley Heins
6/8/2016,160,16021160001,21,Cladocera,Bosmina,69.21669278,,8/7/2017,Katie Cope
6/8/2016,160,16021160001,21,Cladocera,Chydorus,9.822291947,,8/7/2017,Katie Cope
6/8/2016,160,16021160001,21,Cladocera,Daphnia,80.29969035,,8/7/2017,Katie Cope
6/8/2016,160,16021160001,21,Rotifera,Keratella.cochlearis,0.070788411,,8/7/2017,Katie Cope
6/8/2016,160,16021160001,21,Copepoda,Nauplii,1.333194793,,8/7/2017,Katie Cope
6/8/2016,160,16021160001,21,Rotifera,Trichocerca,4.981178636,,8/7/2017,Katie Cope
6/8/2016,160,16025160002,25,Cladocera,Alonella,0.062114041,,4/13/2018,Ashley Heins
6/8/2016,160,16025160002,25,Copepoda,Cyclopoida,17.9792379,,4/13/2018,Ashley Heins
6/8/2016,160,16025160002,25,Cladocera,Daphnia,29.79464646,,4/13/2018,Ashley Heins
6/8/2016,160,16025160002,25,Rotifera,Keratella.cochlearis,0.173034462,,4/13/2018,Ashley Heins
6/8/2016,160,16025160002,25,Rotifera,Keratella.quadrata,0.096304369,,4/13/2018,Ashley Heins
6/8/2016,160,16025160002,25,Copepoda,Nauplii,19.24387725,,4/13/2018,Ashley Heins
6/8/2016,160,16025160002,25,Rotifera,Polyarthra,0.223287162,,4/13/2018,Ashley Heins
6/8/2016,160,16053160003,53,Cladocera,Bosmina,77.85220941,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Copepoda,Calanoida,25.5916137,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Cladocera,Chydorus,5.533265238,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Copepoda,Cyclopoida,8.471863564,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Cladocera,Daphnia,146.2014452,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Rotifera,Keratella.cochlearis,0.008816055,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Copepoda,Nauplii,10.3408862,,2/9/2018,Elena Sandry
6/8/2016,160,16053160003,53,Rotifera,Polyarthra,0.503635723,,2/9/2018,Elena Sandry
6/8/2016,160,16056160004,56,Cladocera,Bosmina,5.871736168,,2/13/2018,Katie Cope
6/8/2016,160,16056160004,56,Copepoda,Cyclopoida,73.45045252,,2/13/2018,Katie Cope
6/8/2016,160,16056160004,56,Cladocera,Daphnia,80.14122905,,2/13/2018,Katie Cope
6/8/2016,160,16056160004,56,Cladocera,Graptoleberis,0.097356472,,2/13/2018,Katie Cope
6/8/2016,160,16056160004,56,Rotifera,Keratella.cochlearis,0.468179411,,2/13/2018,Katie Cope
6/8/2016,160,16056160004,56,Copepoda,Nauplii,6.301775655,,2/13/2018,Katie Cope
6/8/2016,160,16056160004,56,Rotifera,Polyarthra,0.049302641,,2/13/2018,Katie Cope
6/8/2016,160,16106160005,106,Rotifera,Asplanchna,1.696839349,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Cladocera,Bosmina,44.58472628,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Rotifera,Keratella.cochlearis,0.55518467,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Rotifera,Keratella.quadrata,0.487152335,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Copepoda,Nauplii,11.56743217,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Rotifera,Polyarthra,2.667398388,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Rotifera,Pompholyx,0.116955359,,8/2/2017,Katie Cope
6/8/2016,160,16106160005,106,Rotifera,Synchaeta,0.226844346,,8/2/2017,Katie Cope
6/8/2016,160,16301160006,301,Cladocera,Bosmina,19.9285452,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Copepoda,Calanoida,33.44868831,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Rotifera,Conochilus,0.199170899,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Copepoda,Cyclopoida,37.2207911,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Cladocera,Daphnia,345.0118621,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Rotifera,Keratella.cochlearis,0.375402498,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Copepoda,Nauplii,2.974598751,,2/8/2018,Ashley Heins
6/8/2016,160,16301160006,301,Rotifera,Polyarthra,5.072015725,,2/8/2018,Ashley Heins
6/13/2016,165,16007165001,7,Cladocera,Alonella,2.015630352,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Rotifera,Asplanchna,4.374947616,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Cladocera,Bosmina,0.390897221,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Rotifera,Brachionus,0.175937707,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Copepoda,Calanoida,121.9431869,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Copepoda,Cyclopoida,27.09468337,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Cladocera,Daphnia,428.4738546,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Rotifera,Keratella.cochlearis,0.479166465,,3/22/2018,Ashley Heins
6/13/2016,165,16007165001,7,Copepoda,Nauplii,13.86364787,,3/22/2018,Ashley Heins
6/13/2016,165,16037165002,37,Rotifera,Asplanchna,13.7076837,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Cladocera,Bosmina,2.878585491,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Copepoda,Calanoida,2.201201453,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Cladocera,Chydorus,83.44629849,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Rotifera,Conochilus,0.918238506,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Copepoda,Cyclopoida,43.5702898,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Cladocera,Daphnia,84.21224205,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Rotifera,Keratella.cochlearis,0.147782577,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Copepoda,Nauplii,10.54664956,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Rotifera,Polyarthra,0.595430682,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Rotifera,Pompholyx,0.01751653,,3/1/2018,Katie Cope
6/13/2016,165,16037165002,37,Rotifera,Trichocerca,27.97540832,,3/1/2018,Katie Cope
6/13/2016,165,16041165003,41,Cladocera,Alonella,4.080951965,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Cladocera,Bosmina,4.806403744,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Copepoda,Calanoida,168.2272794,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Cladocera,Camptocercus,0.18619262,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Cladocera,Chydorus,17.11197455,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Rotifera,Conochilus,2.3156117,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Copepoda,Cyclopoida,74.73469411,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Cladocera,Daphnia,45.44430651,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Cladocera,Diaphanosoma,6.475984056,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Rotifera,Keratella.cochlearis,0.040417151,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Copepoda,Nauplii,18.56833948,,9/10/2017,Emma Califf
6/13/2016,165,16041165003,41,Rotifera,Trichocerca,25.69420714,,9/10/2017,Emma Califf
6/13/2016,165,16042165004,42,Rotifera,Brachionus,0.025304228,,2/6/2018,Elena Sandry
6/13/2016,165,16042165004,42,Copepoda,Calanoida,70.84470741,,2/6/2018,Elena Sandry
6/13/2016,165,16042165004,42,Cladocera,Chydorus,13.27016768,,2/6/2018,Elena Sandry
6/13/2016,165,16042165004,42,Copepoda,Cyclopoida,13.46978517,,2/6/2018,Elena Sandry
6/13/2016,165,16042165004,42,Rotifera,Keratella.cochlearis,1.03987391,,2/6/2018,Elena Sandry
6/13/2016,165,16042165004,42,Copepoda,Nauplii,11.51470349,,2/6/2018,Elena Sandry
6/13/2016,165,16042165004,42,Rotifera,Pompholyx,0.726320378,,2/6/2018,Elena Sandry
6/13/2016,165,16057165006,57,Copepoda,Calanoida,92.56316697,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Rotifera,Conochilus,0.023443315,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Copepoda,Cyclopoida,35.51864173,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Cladocera,Daphnia,156.1585851,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Rotifera,Keratella.cochlearis,0.108826574,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Rotifera,Keratella.quadrata,0.159270551,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Copepoda,Nauplii,11.60721917,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Rotifera,Polyarthra,0.378453901,,2/13/2018,Katie Cope
6/13/2016,165,16057165006,57,Rotifera,Pompholyx,0.026260412,,2/13/2018,Katie Cope
6/13/2016,165,16066165007,66,Cladocera,Bosmina,1.027535604,,2/5/2018,Ashley Heins
6/13/2016,165,16066165007,66,Copepoda,Cyclopoida,14.00468766,,2/5/2018,Ashley Heins
6/13/2016,165,16066165007,66,Cladocera,Daphnia,66.90112295,,2/5/2018,Ashley Heins
6/13/2016,165,16066165007,66,Rotifera,Keratella.cochlearis,0.515502535,,2/5/2018,Ashley Heins
6/13/2016,165,16066165007,66,Copepoda,Nauplii,5.578416386,,2/5/2018,Ashley Heins
6/13/2016,165,16067165009,67,Cladocera,Bosmina,46.00968029,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Copepoda,Calanoida,64.28448895,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Cladocera,Ceriodaphnia,4.192253942,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Cladocera,Chydorus,52.05566905,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Copepoda,Cyclopoida,30.06011758,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Cladocera,Daphnia,113.0358488,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Rotifera,Keratella.cochlearis,0.295481517,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Rotifera,Keratella.quadrata,1.404519125,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Rotifera,Monostyla,0.277366812,,2/22/2018,Elena Sandry
6/13/2016,165,16067165009,67,Copepoda,Nauplii,62.60180462,,2/22/2018,Elena Sandry
6/13/2016,165,16082165010,82,Cladocera,Bosmina,2.034597401,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Copepoda,Cyclopoida,10.30674991,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Cladocera,Daphnia,200.1894619,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Rotifera,Keratella.cochlearis,0.359391515,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Copepoda,Nauplii,5.254365022,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Rotifera,Polyarthra,2.824219103,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Rotifera,Pompholyx,2.711444551,,2/12/2018,Elena Sandry
6/13/2016,165,16082165010,82,Rotifera,Trichocerca,14.66607141,,2/12/2018,Elena Sandry
6/13/2016,165,16087165011,87,Rotifera,Asplanchna,1.94701853,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Cladocera,Bosmina,0.488907776,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Copepoda,Calanoida,21.3575615,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Cladocera,Chydorus,14.38227227,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Rotifera,Conochilus,0.647864235,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Copepoda,Cyclopoida,77.68068343,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Cladocera,Daphnia,74.39597925,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Rotifera,Kellicottia,1.420418751,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Rotifera,Keratella.cochlearis,0.261057784,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Copepoda,Nauplii,7.325937786,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Rotifera,Polyarthra,0.645263258,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Rotifera,Pompholyx,0.169783032,,4/25/2018,Katie Cope
6/13/2016,165,16087165011,87,Rotifera,Trichocerca,0.941031297,,4/25/2018,Katie Cope
6/13/2016,165,16115165012,115,Cladocera,Chydorus,2.786911197,,3/14/2018,Elena Sandry
6/13/2016,165,16115165012,115,Cladocera,Daphnia,9.81664778,,3/14/2018,Elena Sandry
6/13/2016,165,16115165012,115,Rotifera,Keratella.cochlearis,1.378877709,,3/14/2018,Elena Sandry
6/13/2016,165,16115165012,115,Copepoda,Nauplii,2.15436858,,3/14/2018,Elena Sandry
6/13/2016,165,16115165012,115,Rotifera,Polyarthra,0.579780899,,3/14/2018,Elena Sandry
6/13/2016,165,16115165012,115,Rotifera,Pompholyx,0.805688545,,3/14/2018,Elena Sandry
6/13/2016,165,16115165012,115,Rotifera,Trichocerca,1.721030135,,3/14/2018,Elena Sandry
6/13/2016,165,16116165013,116,Rotifera,Asplanchna,3.188582285,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Cladocera,Bosmina,2.61672892,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Copepoda,Calanoida,76.98627862,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Cladocera,Ceriodaphnia,1.45527467,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Copepoda,Cyclopoida,14.84639955,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Cladocera,Daphnia,104.6071004,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Rotifera,Keratella.cochlearis,0.07544352,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Copepoda,Nauplii,6.927142951,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Rotifera,Ploesoma,0.02815938,,4/28/2018,Ashley Heins
6/13/2016,165,16116165013,116,Rotifera,Polyarthra,1.14751892,,4/28/2018,Ashley Heins
6/13/2016,165,16119165014,119,Copepoda,Calanoida,31.29682763,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Cladocera,Chydorus,1.514439039,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Copepoda,Cyclopoida,17.79061959,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Cladocera,Daphnia,31.09187895,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Rotifera,Kellicottia,0.030681764,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Rotifera,Keratella.cochlearis,0.07388012,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Copepoda,Nauplii,2.565836177,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Rotifera,Polyarthra,0.103913301,,4/18/2018,Katie Cope
6/13/2016,165,16119165014,119,Rotifera,Pompholyx,0.082238967,,4/18/2018,Katie Cope
6/13/2016,165,16130165015,130,Cladocera,Daphnia,160.5252315,,4/26/2018,Katie Cope
6/13/2016,165,16130165015,130,Rotifera,Keratella.cochlearis,3.257736283,,4/26/2018,Katie Cope
6/13/2016,165,16130165015,130,Copepoda,Nauplii,7.908889928,,4/26/2018,Katie Cope
6/13/2016,165,16245165016,245,Rotifera,Asplanchna,5.353121863,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Cladocera,Bosmina,5.665053279,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Copepoda,Calanoida,62.80551203,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Copepoda,Cyclopoida,43.98238669,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Cladocera,Daphnia,122.8224273,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Rotifera,Keratella.cochlearis,0.196065794,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Copepoda,Nauplii,12.14871673,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Rotifera,Polyarthra,6.844564449,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Rotifera,Pompholyx,0.115405968,,4/6/2018,Elena Sandry
6/13/2016,165,16245165016,245,Rotifera,Synchaeta,0.038277003,,4/6/2018,Elena Sandry
6/13/2016,165,16259165017,259,Cladocera,Chydorus,3.096059522,,2/23/2018,Katie Cope
6/13/2016,165,16259165017,259,Rotifera,Keratella.cochlearis,1.5296943,,2/23/2018,Katie Cope
6/13/2016,165,16259165017,259,Copepoda,Nauplii,3.880335729,,2/23/2018,Katie Cope
6/13/2016,165,16259165017,259,Rotifera,Polyarthra,0.130943101,,2/23/2018,Katie Cope
6/13/2016,165,16259165017,259,Rotifera,Pompholyx,0.013665264,,2/23/2018,Katie Cope
6/13/2016,165,16259165017,259,Rotifera,Trichocerca,1.366804934,,2/23/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Ascomorpha,0.140715127,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Asplanchna,0.604747087,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Copepoda,Calanoida,1.487094063,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Conochilus,0.359413278,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Cladocera,Daphnia,136.133621,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Keratella.cochlearis,0.328743321,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Copepoda,Nauplii,4.329866311,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Polyarthra,3.600093238,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Pompholyx,0.043399112,,2/7/2018,Katie Cope
6/14/2016,166,16052166001,52,Rotifera,Trichocerca,0.575341413,,2/7/2018,Katie Cope
6/14/2016,166,16060166002,60,Rotifera,Anuraeopsis,0.004632702,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Rotifera,Brachionus,44.9002119,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Copepoda,Calanoida,77.8564368,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Cladocera,Chydorus,122.9454972,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Copepoda,Cyclopoida,37.45109652,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Cladocera,Daphnia,145.056716,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Rotifera,Keratella.cochlearis,0.077504654,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Copepoda,Nauplii,19.9262207,,2/12/2018,Katie Cope
6/14/2016,166,16060166002,60,Rotifera,Polyarthra,1.683629886,,2/12/2018,Katie Cope
6/14/2016,166,16076166003,76,Copepoda,Calanoida,14.61337886,,2/12/2018,Katie Cope
6/14/2016,166,16076166003,76,Rotifera,Conochilus,0.083242929,,2/12/2018,Katie Cope
6/14/2016,166,16076166003,76,Cladocera,Daphnia,5.662483955,,2/12/2018,Katie Cope
6/14/2016,166,16076166003,76,Rotifera,Keratella.cochlearis,2.271129432,,2/12/2018,Katie Cope
6/14/2016,166,16076166003,76,Copepoda,Nauplii,32.55850341,,2/12/2018,Katie Cope
6/14/2016,166,16094166004,94,Rotifera,Asplanchna,2.001899237,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Cladocera,Bosmina,380.2061383,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Rotifera,Brachionus,9.253459842,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Copepoda,Calanoida,7.55506535,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Cladocera,Ceriodaphnia,11.40993044,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Cladocera,Chydorus,2.371856174,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Rotifera,Conochilus,1.253179629,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Copepoda,Cyclopoida,191.8695637,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Cladocera,Daphnia,47.39623109,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Rotifera,Keratella.cochlearis,0.046705289,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Copepoda,Nauplii,27.42188656,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Cladocera,Pleuroxus,0.817502422,,8/2/2017,Katie Cope
6/14/2016,166,16094166004,94,Rotifera,Polyarthra,2.951989618,,8/2/2017,Katie Cope
6/14/2016,166,16112166005,112,Cladocera,Alonella,2.135236865,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Rotifera,Anuraeopsis,0.020751003,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Rotifera,Asplanchna,28.57404234,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Cladocera,Bosmina,1.032920914,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Copepoda,Calanoida,0.914003633,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Cladocera,Chydorus,4.205161511,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Rotifera,Conochilus,0.21408696,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Cladocera,Daphnia,27.51126581,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Rotifera,Keratella.cochlearis,0.74105089,,5/24/2018,Michael Russel
6/14/2016,166,16112166005,112,Copepoda,Nauplii,14.87151333,,5/24/2018,Michael Russel
6/15/2016,167,16002167001,2,Cladocera,Alona,0.220511274,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Rotifera,Asplanchna,1.740061973,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Cladocera,Bosmina,30.90011298,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Cladocera,Ceriodaphnia,1.236231173,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Cladocera,Chydorus,1.4674295,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Rotifera,Conochilus,1.196901479,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Copepoda,Cyclopoida,38.21817218,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Cladocera,Daphnia,144.9909362,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Cladocera,Graptoleberis,2.83263717,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Rotifera,Keratella.cochlearis,53.34365998,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Rotifera,Keratella.quadrata,5.011364422,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Copepoda,Nauplii,15.63190218,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Rotifera,Polyarthra,0.450086473,,9/1/2017,Katie Cope
6/15/2016,167,16002167001,2,Rotifera,Pompholyx,0.540493459,,9/1/2017,Katie Cope
6/15/2016,167,16017167002,17,Cladocera,Alona,0.219880751,,8/24/2017,Katie Cope
6/15/2016,167,16017167002,17,Rotifera,Asplanchna,1.562503137,,8/24/2017,Katie Cope
6/15/2016,167,16017167002,17,Cladocera,Bosmina,53.5265576,,8/24/2017,Katie Cope
6/15/2016,167,16017167002,17,Copepoda,Calanoida,51.42214949,,8/24/2017,Katie Cope
6/15/2016,167,16017167002,17,Cladocera,Ceriodaphnia,11.97223218,,8/24/2017,Katie Cope
6/15/2016,167,16017167002,17,Rotifera,Conochilus,0.62031102,,8/24/2017,Katie Cope
6/15/2016,167,16017167002,17,Copepoda,Cyclopoida,37.58706032,,8/24/2017,Katie Cope
