Sample ID,Lake ID,Sample Date,Division,Genus,Phytoplankton Biomass (mg/L),Flag,Sample Processed By,Sample Processed Date
17014163001,14,6/12/2017,Chlorophyta,Selenastrum,0.004010185,,Haley Grigel,7/31/2017
17014163001,14,6/12/2017,Cryptophyta,Cryptomonas,0.149366598,,Haley Grigel,7/31/2017
17014163001,14,6/12/2017,Cryptophyta,Komma,0.013131422,,Haley Grigel,7/31/2017
17014163001,14,6/12/2017,Cyanophyta,Coelosphaerium,0.012955228,,Haley Grigel,7/31/2017
17014163001,14,6/12/2017,Cyanophyta,Merismopedia,0.029825522,,Haley Grigel,7/31/2017
17015219002,15,8/7/2017,Bacillariophyta,Aulacoseira,0.18425932,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Bacillariophyta,Nitzschia,12.7557844,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Chlorella,0.040946516,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Cosmarium,0.069097245,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Crucigenia,0.078202084,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Desmodesmus,0.051822934,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Kirchneriella,0.020063793,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Monoraphidium,0.088444474,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Oocystis,0.245679094,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Scenedesmus,0.163786062,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Schroederia,0.025022871,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Tetraedron,0.093842501,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Tetrastrum,0.081893031,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Chlorophyta,Treubaria,0.081893031,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Cryptophyta,Cryptomonas,0.607799841,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Cyanophyta,Aphanocapsa,0.017274311,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Cyanophyta,Merismopedia,0.353777895,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Cyanophyta,Planktolyngbya,0.437383235,,Haley Grigel,9/21/2017
17015219002,15,8/7/2017,Cyanophyta,Pseudanabaena,3.188070113,,Haley Grigel,9/21/2017
17016262005,16,9/19/2017,Bacillariophyta,Synedra,0.10220984,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Chlorophyta,Chlamydomonas,0.033448092,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Chlorophyta,Coelastrum,0.066896184,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Chlorophyta,Dictyosphaerium,0.047584741,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Chlorophyta,Kirchneriella,0.001045253,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Chlorophyta,Schroederia,0.029411134,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Chlorophyta,Tetraedron,0.043918291,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Cryptophyta,Cryptomonas,1.391200828,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Cryptophyta,Komma,0.017605978,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Cyanophyta,Cylindrospermopsis,0.284423105,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Cyanophyta,Limnothrix,0.290253657,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Cyanophyta,Planktolyngbya,0.078393965,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Cyanophyta,Pseudanabaena,0.839273894,,Haley Grigel,12/7/2017
17016262005,16,9/19/2017,Dinophyta,Gymnodinium,0.099364351,,Haley Grigel,12/7/2017
17017156002,17,6/5/2017,Bacillariophyta,Cyclotella,0.050861236,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Bacillariophyta,Nitzschia,0.140970966,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Bacillariophyta,Synedra,0.036652451,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Carteria,0.14165604,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Chlorella,0.012360304,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Crucigenia,0.008920819,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Desmodesmus,0.102940603,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Kirchneriella,0.003955297,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Lagerheimia,0.007848956,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Monoraphidium,0.02370609,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Pediastrum,0.099646504,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Scenedesmus,0.014128121,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Selenastrum,0.011632345,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chlorophyta,Tetrastrum,0.005685421,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Chrysophyta,Dinobryon,0.15191287,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cryptophyta,Cryptomonas,0.331343079,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cryptophyta,Komma,0.01729974,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cyanophyta,Cylindrospermopsis,0.101722473,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cyanophyta,Limnothrix,0.141338878,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cyanophyta,Merismopedia,0.001556977,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cyanophyta,Planktolyngbya,0.050861236,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Cyanophyta,Pseudanabaena,1.198872002,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Dinophyta,Gymnodinium,0.308979769,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Euglenophyta,Euglena,0.206674231,,Haley Grigel,8/14/2017
17017156002,17,6/5/2017,Euglenophyta,Phacus,0.45757813,,Haley Grigel,8/14/2017
17018164003,18,6/13/2017,Chlorophyta,Ankyra,0.001056413,,Haley Grigel,8/9/2017
17018164003,18,6/13/2017,Cryptophyta,Cryptomonas,0.048807781,,Haley Grigel,8/9/2017
17018164003,18,6/13/2017,Cyanophyta,Aphanizomenon,0.150226548,,Haley Grigel,8/9/2017
17018164003,18,6/13/2017,Cyanophyta,Dolichospermum,4.335546969,,Haley Grigel,8/9/2017
17018164003,18,6/13/2017,Cyanophyta,Microcystis,23.07840371,,Haley Grigel,8/9/2017
17018164003,18,6/13/2017,Dinophyta,Ceratium,20.35250776,,Haley Grigel,8/9/2017
17019248005,19,9/5/2017,Bacillariophyta,Nitzschia,0.009004227,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Bacillariophyta,Stephanodiscus,3.564239195,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Bacillariophyta,Unknown pennate bacillariophyte,0.130731988,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Closteriopsis,0.025144545,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Desmodesmus,0.014035354,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Elakatothrix,0.029834591,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Monoraphidium,0.003093958,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Oocystis,0.111316994,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Schroederia,0.002910248,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Chlorophyta,Sphaerocystis,0.143860845,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cryptophyta,Cryptomonas,0.710726268,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cryptophyta,Komma,0.217246243,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Aphanizomenon,0.554334076,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Aphanocapsa,23.40878524,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Dolichospermum,1.131825678,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Merismopedia,0.066134745,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Microcystis,194.6560904,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Planktolyngbya,0.028189392,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Pseudanabaena,0.026716079,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Cyanophyta,Woronichinia,2.807480076,,Haley Grigel,11/30/2017
17019248005,19,9/5/2017,Dinophyta,Ceratium,24.39404341,,Haley Grigel,11/30/2017
17021212012,21,7/31/2017,Bacillariophyta,Synedra,0.042578699,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Chlorella,0.003829575,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Closteriopsis,0.068597399,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Crucigenia,0.005458808,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Desmodesmus,0.00571645,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Lagerheimia,0.002143669,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Nephrocytium,0.045731599,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Oocystis,0.01714935,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Schroederia,0.007385609,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Tetraedron,0.003821165,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Tetrastrum,0.00765915,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chlorophyta,Treubaria,0.013209366,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Chrysophyta,Dinobryon,0.151485923,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cryptophyta,Cryptomonas,0.182926398,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Aphanizomenon,0.003617441,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Aphanocapsa,41.84727176,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Aphanothece,8.153047024,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Cylindrospermopsis,0.278893746,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Microcystis,33.53992838,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Planktolyngbya,1.29555128,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Pseudanabaena,0.004823255,,Haley Grigel,8/29/2017
17021212012,21,7/31/2017,Cyanophyta,Woronichinia,1.205813658,,Haley Grigel,8/29/2017
17022206002,22,7/25/2017,Bacillariophyta,Synedra,0.007166155,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Ankyra,0.000938047,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Chlamydomonas,0.018995461,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Chlorella,0.001876095,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Cosmarium,0.016884854,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Crucigenia,0.072911599,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Franceia,0.001876095,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Kirchneriella,0.002814142,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Micractinium,0.437655417,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Monoraphidium,0.001407071,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Oocystis,0.020611394,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Selenastrum,0.033159376,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Tetraedron,0.196347125,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Chlorophyta,Tetrastrum,0.001876095,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Cryptophyta,Cryptomonas,1.002149318,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Cyanophyta,Cuspidothrix,0.511927669,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Cyanophyta,Limnothrix,0.005936082,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Cyanophyta,Microcystis,0.933797519,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Cyanophyta,Planktolyngbya,0.120304585,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Cyanophyta,Pseudanabaena,0.008291669,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Dinophyta,Gymnodinium,2.847446286,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Dinophyta,Peridinium,0.91178212,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Euglenophyta,Euglena,0.120070073,,Haley Grigel,10/5/2017
17022206002,22,7/25/2017,Euglenophyta,Trachelomonas,0.015008759,,Haley Grigel,10/5/2017
17024171001,24,6/20/2017,Chlorophyta,Ankyra,0.00396743,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Chlorophyta,Closterium,0.001949452,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Chlorophyta,Coelastrum,0.035085895,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Chlorophyta,Coenocystis,0.006737306,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Chlorophyta,Oocystis,0.054318473,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Chlorophyta,Sphaerocystis,0.003193982,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Cryptophyta,Cryptomonas,0.183457224,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Cryptophyta,Komma,0.132120375,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Cyanophyta,Dolichospermum,0.018864458,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Dinophyta,Ceratium,2.811910269,,Haley Grigel,7/14/2017
17024171001,24,6/20/2017,Euglenophyta,Trachelomonas,0.0144431,,Haley Grigel,7/14/2017
17025163002,25,6/12/2017,Bacillariophyta,Aulacoseira,0.061455338,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Bacillariophyta,Fragilaria,0.024786986,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Ankyra,0.003006306,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Chlamydomonas,0.011061961,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Desmodesmus,0.050417317,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Eudorina,0.419535106,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Oocystis,0.085377271,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Pandorina,0.088495686,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Pediastrum,0.251608396,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Chlorophyta,Sphaerocystis,3.596753126,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Cryptophyta,Cryptomonas,0.322103501,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Cryptophyta,Komma,0.029293711,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Cyanophyta,Aphanizomenon,0.658101437,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Cyanophyta,Microcystis,6.9891221,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Cyanophyta,Planktolyngbya,0.001296324,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Dinophyta,Ceratium,1.718540908,,Haley Grigel,7/21/2017
17025163002,25,6/12/2017,Euglenophyta,Phacus,0.055207378,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Bacillariophyta,Amphora,0.283699425,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Bacillariophyta,Aulacoseira,0.445006737,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Bacillariophyta,Centric diatom,0.355184642,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Bacillariophyta,Navicula,0.114456465,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Bacillariophyta,Synedra,0.045701084,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Chlamydomonas,0.697869683,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Chlorella,0.176259849,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Crucigenia,0.138923051,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Desmodesmus,0.29317061,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Franceia,0.009766952,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Kirchneriella,0.031284767,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Monoraphidium,0.061326452,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Selenastrum,0.011598255,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Tetraedron,0.029845606,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Tetrastrum,0.002060216,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Chlorophyta,Treubaria,0.004120433,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cryptophyta,Cryptomonas,1.054644263,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cryptophyta,Komma,0.059238374,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cyanophyta,Aphanocapsa,0.156271227,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cyanophyta,Merismopedia,0.398669607,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cyanophyta,Planktolyngbya,0.018313034,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cyanophyta,Pseudanabaena,0.081378547,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Cyanophyta,Romeria,0.148335579,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Euglenophyta,Euglena,0.823272638,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Euglenophyta,Phacus,0.307658979,,Haley Grigel,7/21/2017
17028170003,28,6/19/2017,Euglenophyta,Trachelomonas,0.744458764,,Haley Grigel,7/21/2017
17029177001,29,6/26/2017,Bacillariophyta,Aulacoseira,0.758524155,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Bacillariophyta,Nitzschia,0.095962629,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Bacillariophyta,Stephanodiscus,0.484697363,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Actinastrum,0.021822779,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Ankyra,0.00091845,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Chlorella,0.041078743,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Closteriopsis,0.007123712,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Coelastrum,0.063631073,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Crucigenia,0.002902461,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Dictyosphaerium,0.006061631,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Franceia,0.000320567,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Micractinium,0.189965653,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Monoraphidium,0.001122356,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Nephrocytium,0.004072389,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Pediastrum,0.320567039,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Schroederia,0.001852165,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Selenastrum,0.001092303,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Staurastrum,0.004155499,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Chlorophyta,Tetrastrum,0.000189966,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cryptophyta,Cryptomonas,0.050576455,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cryptophyta,Komma,0.03314627,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Aphanizomenon,1.207255469,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Aphanocapsa,0.06924248,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Cuspidothrix,0.03673164,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Dolichospermum,0.214414826,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Merismopedia,0.004816199,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Microcystis,0.320567039,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Planktothrix,0.068921913,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Cyanophyta,Woronichinia,2.863052138,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Dinophyta,Ceratium,3.293513028,,Haley Grigel,9/12/2017
17029177001,29,6/26/2017,Euglenophyta,Trachelomonas,0.016289555,,Haley Grigel,9/12/2017
17030248001,30,9/5/2017,Bacillariophyta,Nitzschia,0.027198869,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Bacillariophyta,Synedra,0.012560644,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Chlamydomonas,0.015286839,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Coelastrum,0.080714507,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Crucigenia,0.005709383,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Desmodesmus,0.080714507,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Elakatothrix,0.005605174,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Golenkiniopsis,0.010089313,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Chlorophyta,Tetraedron,0.004567507,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cryptophyta,Cryptomonas,3.356050503,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cryptophyta,Komma,0.058013552,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Aphanizomenon,0.987226524,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Aphanocapsa,2.1792917,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Cuspidothrix,0.105097015,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Dolichospermum,0.337952588,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Limnothrix,0.078332308,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Merismopedia,0.009179407,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Microcystis,377.6974552,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Cyanophyta,Pseudanabaena,0.015554358,,Haley Grigel,10/26/2017
17030248001,30,9/5/2017,Dinophyta,Gymnodinium,0.112103482,,Haley Grigel,10/26/2017
17031171011,31,6/20/2017,Bacillariophyta,Fragilaria,3.343308347,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Bacillariophyta,Navicula,0.096560998,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Bacillariophyta,Nitzschia,0.021024233,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Bacillariophyta,Stephanodiscus,0.419799224,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Ankyra,0.014734897,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Chlamydomonas,0.005141402,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Coelastrum,0.12841101,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Crucigenia,0.001144176,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Golenkinia,0.002021926,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Kirchneriella,0.008730114,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Oocystis,0.103255203,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Pediastrum,3.210743288,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Pseudoquadrigula,0.038618145,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Selenastrum,0.006361783,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Sphaerocystis,0.089237321,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Chlorophyta,Staurastrum,0.008087703,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Cryptophyta,Cryptomonas,0.020181815,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Cryptophyta,Komma,0.000299545,,Haley Grigel,7/17/2017
17031171011,31,6/20/2017,Euglenophyta,Trachelomonas,0.021672517,,Haley Grigel,7/17/2017
17032233007,32,8/21/2017,Bacillariophyta,Aulacoseira,0.560094731,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Bacillariophyta,Nitzschia,0.164193829,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Chlorella,0.003457375,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Desmodesmus,0.885274851,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Elakatothrix,0.015558187,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Lagerheimia,0.006617632,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Oocystis,0.205419585,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Pediastrum,6.914749761,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Selenastrum,0.010556135,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Sphaerocystis,4.334496717,,Haley Grigel,12/8/2017
17032233007,32,8/21/2017,Chlorophyta,Staurastrum,0.013613414,,Haley Grigel,12/8/2017
